FO182	FO266	FO267	FO269	FO270	FO300	FO301	FO359	FO360	FO433	FO442	FO443	FO444	FO445	FO446	FO448	FO451	FO453	FO454	FO455	Kingdom	Phylum	Class	Order	Family	Genus	Species
146cd352f6bd66a021a0ee6f3c1e300c	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Brevibacteriaceae	 Brevibacterium	
9b7f1ffff9434ad513abdf0529f1a2f4	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Brevibacteriaceae	 Brevibacterium	
8671e224742ff737beb5a665bd13b7e0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Brevibacteriaceae	 Brevibacterium	
d9da2e7ff1d82072de1c9ab10c5f662f	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Brevibacteriaceae	 Brevibacterium	
cc10d054b0ecea1f51483308f9db9829	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermatophilaceae	 uncultured	 uncultured_actinobacterium
c2783eada6795e648c5d7b2dad16edce	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermatophilaceae		
3a214e0ca3725fd9b6209a9720f6abbf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermatophilaceae	 Dermatophilaceae	 uncultured_bacterium
a7b02504d8bbd9c5a97b97076d2d9456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales			
83ed2ee7987df291bcd5dbc0916709f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	152	0	85	112	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
db66ac54bac7928ac42e7a8519f88e8f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	8	0	18	17	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 uncultured	
dde7e8205e9b3cff0c512530621fa159	0	0	0	0	0	0	0	0	0	0	50	0	0	2	68	98	10	76	97	211	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Ornithinibacter	 uncultured_bacterium
a7318f64b82e1ba5542f163d7f024ada	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	59	0	22	57	52	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Ornithinibacter	 uncultured_bacterium
546549ab2bfc6b85ce3c15c12b8aff5b	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0	11	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
f537ab1af0c04f87777b24172e99861e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	7	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 uncultured	
c4e6d7bc3dbcf0ac21d7be19a73c3104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	14	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
cbe1f333136429b94c77f3275389084b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	31	65	78	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
8efb814c31aadb591c1e872fc804dcf5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
17d14a58e2904af06fd3ee7210f2dcac	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
91dca0221fe0ed2dedefcacb0b0144a1	0	0	0	0	0	0	0	0	0	0	10	0	9	7	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermatophilaceae	 Dermatophilaceae	 metagenome
37b60199a7f18411b25e9ce0f8b72aea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermacoccaceae	 Yimella	 Yimella_radicis
075cb6bfd3fa34c71e269c3b2fa8b8b5	0	0	0	0	0	0	0	0	0	0	4	0	0	2	17	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales			
36b64ae4aa2786dbcb5a64a7dc2f035c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Arsenicicoccus	 Arsenicicoccus_bolidensis
d5719364a5ef3ef9e18b64d95125abc3	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae		
147d90a38e6214de25d279fb7807d637	0	0	0	0	0	0	0	0	0	0	6	0	3	9	0	79	0	63	102	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae	 Ornithinimicrobium	
6c13ddfb447bf37ba892827627240111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Actinotalea	 uncultured_bacterium
5700f32631280a4f8e7875433f75fc2d	0	0	0	0	0	0	0	0	0	0	119	0	179	30	8	55	22	14	4	32	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermabacteraceae	 Brachybacterium	
78347485953d8937b310aa8aaab59094	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Dermabacteraceae	 Brachybacterium	
b5fda6996e9839608f46ef1b2cc569b9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Demequinaceae	 Demequina	
bcecb7a8fcb709c3ad9da45da712d458	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Demequinaceae	 Demequina	
3efc44a7c25325586122e904f3caf114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Demequinaceae	 Demequina	 uncultured_bacterium
3956ebc87d4fbfb2f12ac7a1e32b718e	0	0	0	0	0	0	0	0	0	0	17	0	0	0	7	13	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales			
0d3493283a080c2014beca547065f063	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales			
9809944894b52edd95fb672ec7cc9f78	0	0	0	0	0	0	0	0	0	0	31	0	0	0	18	158	0	15	5	20	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Sanguibacteraceae	 Sanguibacter	
4adc59353d394f314a15dc9f0e25f541	0	0	0	0	0	0	0	0	0	0	89	0	20	8	86	583	65	144	69	11	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Sanguibacteraceae	 Sanguibacter	
f3a12d4f8cff269a10898f46c13fb1f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Sanguibacteraceae	 Sanguibacter	
46fe0a3193cee953997704cd18acc0e8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	39	12	7	4	24	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Oerskovia	
2ca97237b70df98a0d196db2ccb613f0	0	0	0	0	0	0	0	0	0	0	17	0	7	0	0	82	0	16	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Oerskovia	
55f40d6bcc6d533bbe1d103d4a5d8cc8	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Sanguibacteraceae	 Sanguibacter	 Sanguibacter_sp.
3894120516ba96ddf9a2516c0e25ee26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20	0	0	17	32	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	
d2fcec86a830e37c65bec89a6209d719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	
4e43bdeca18026dbcd36df3b86322776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Cellulomonadaceae	 Cellulomonas	
a8279e985a96adf9f9f6dd1484235df2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Cryobacterium	
91494d326d1b82d08bcaef165bb5307b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Agromyces	 Agromyces_terreus
c8a7b08b9fecba124f7dbcaab30ade28	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	13	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae		
c282eb5aeb23a80a93ed2b810dc91b27	168	0	80	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae		
18086e137a75b5e406d8b58ed6327967	0	10	53	30	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	18	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae		
442ed5f4a216636857613e0e8c79b79c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	114	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae		
824e522f7f07c52efe7c22dcd5f5a4d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae		
ca16da824be1618662dac07cf130de18	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Curtobacterium	 Curtobacterium_herbarum
de893ec6984a9ad3d9d76a5fdd73a607	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	25	0	14	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae	 Curtobacterium	
f11b92767f0737ddb9fe32a3ba3a1fa4	0	0	0	0	0	0	0	0	0	0	24	0	14	52	4	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Kocuria	
ca3bd0dbc6762889b2ace9f2dd20143a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	28	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Kocuria	
8bc2ea46d58eeff6c63b7f14a66a430d	0	0	0	0	0	0	0	0	0	0	66	0	3	5	52	369	329	522	61	32	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	
c9d275cc18886d5cbfc2e9fd05cd2407	0	0	0	0	0	0	0	0	0	0	78	0	13	11	167	663	1111	2014	75	28	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	
95877a360b6aee04f05bfbd880e72edb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
efb5cc68ca290eb2c3fa59b20e97ba25	0	0	0	0	0	0	0	0	0	0	805	3	723	7	33	71	90	27	0	1571	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
3e37cfe44f6df95d8e232ad1efb1e5f3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
168e25993c879dbab567d7ccf3d8953b	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
0e543c87e84b8b884223be6df520af78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
d5138315489d93b27510b553963261be	0	0	0	0	0	0	0	0	0	0	210	0	90	15	2	19	28	0	7	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
3f3acf9c0302ab33d9213f8015c58bce	0	0	0	0	0	0	0	0	0	0	136	0	106	0	0	94	490	0	0	232	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Glutamicibacter	
9ae72de0d8537dc67914bc39cab36c0f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	9	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Paeniglutamicibacter	
f0a8e3440c949d88fe480dbf70eef9b1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Paeniglutamicibacter	
8bc053a3003a58edf073b57d31ca64af	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Pseudarthrobacter	
9130c4ee563ae039cef24339bd53e34f	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	25	0	0	9	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	
9eb660571ad2e2bd4bc50650a4f3bcd4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	
37231a9c5cd02f22bddd5c06ecbc409d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	15	0	0	10	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	 Arthrobacter_alpinus
e3f31b4d7f61c692852955e67c98b1a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	 Arthrobacter_alpinus
e662a929a52cfb76f266011e5c424572	0	0	0	0	0	0	0	0	0	7	0	0	0	0	10	127	12	75	28	178	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae		
73d5006a3b37457419dcc2c90bbdeb6e	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Arthrobacter	 Arthrobacter_agilis
065e0b8f84b3da859bb4aa351151f2ce	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Nesterenkonia	
06ce41b0d7af57ba34b0932235589179	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	10	33	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Rothia	 Rothia_nasimurium
1bd681aa2910b777eb36bc7017282688	0	0	0	0	0	0	0	0	0	30	0	14	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Rothia	 Rothia_nasimurium
eaea507e9046379e3849276aee346c90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Kocuria	
e9e0a79004a807d751fe2f722f9b1528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae	 Kocuria	
984c5a59d9be8442c7d1227ec867cbbd	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Varibaculum	 uncultured_bacterium
f5f62d1d2dfc24fed23f89fd7aa2ec36	0	0	0	0	0	1	0	0	0	0	0	23	0	0	0	0	2	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Varibaculum	
55e08d97418a9e703de8707ef41944de	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Varibaculum	 uncultured_bacterium
b43977410321fcf761d77658521d3719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	
dbf74df27ffd89b695503b7c07309df7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Actinomycetales	 Actinomycetaceae	 Actinomyces	 Gleimia_europaea
bbaeaf88b598d414f7a94a29b19a7303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	 Bifidobacterium_pullorum
303f2c59412815fa4a24415d767e5d9f	0	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Bifidobacteriales	 Bifidobacteriaceae	 Bifidobacterium	 Bifidobacterium_pullorum
67a6c24a0e01ae237d1162c9fd188315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae	 Actinomycetospora	
2803be336ecf7318091ec388a9281264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	1	27	11	106	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Nakamurellaceae	 Nakamurella	
5db5c6131dfd56b71bb155728e9d9b01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae		
2d6891b8995e665e747fc5fb3bfcf376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae		
9b7b5538ca00d43979d9d73a02c82f72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae	 Actinoplanes	
5ce6b6e49e3c17ea0aa8928918b12eda	0	0	0	0	0	0	11	8	8	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 Gram-positive_bacterium
bea84f28c51da26bc048fcc7271046ac	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 Gram-positive_bacterium
a3ed6788a963d8643b482497e4d0afd4	0	0	0	0	0	24	0	4	0	0	0	0	0	0	0	4	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 Gram-positive_bacterium
2633a5e0de347b1e1050148440b26847	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 Gram-positive_bacterium
7115cd03d56900d6230f62ec9fcb2a7f	0	0	0	0	0	18	20	4	0	0	0	0	0	0	0	0	0	0	1	0	Bacteria	 Actinobacteriota	 Actinobacteria	 PeM15	 PeM15	 PeM15	 uncultured_soil
1e4fff3a44374843fed28cace97929ae	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 PeM15	 PeM15	 PeM15	 uncultured_soil
d372ded831aa9b767519c7f5563e1f98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 PeM15	 PeM15	 PeM15	 uncultured_soil
a165a80a7573a56723b90234d9166074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	Bacteria	 Actinobacteriota	 Actinobacteria	 PeM15	 PeM15	 PeM15	 uncultured_soil
118dea014831b65d21da7045db8df27f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 PeM15	 PeM15	 PeM15	 metagenome
c116da7fe90d124c118315113b34b705	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 uncultured_Actinomycetales
0741bdcadda5a59c0c6f835f71912fd6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae	 uncultured	 metagenome
6087002e8c4e1915b23e0f92ed9857e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae	 Blastococcus	
c0cd4271f8aa98dbcee30189c9dd6de1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Geodermatophilaceae		
dc2ebe104135fc3f8736ce5a9744c62a	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	 Rhodococcus_aerolatus
646edd32ea45945402e1256294831b0f	0	0	0	0	0	0	0	0	0	0	86	0	103	26	12	0	0	3	4	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Dietziaceae	 Dietzia	
8b989f3d80d70c62eaa6cdd2272c3dac	0	0	0	0	0	0	0	0	0	0	11	0	44	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Dietziaceae	 Dietzia	
82a42cc5804b484cf508e408585d80d1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Dietziaceae	 Dietzia	
1b61b0ef1faf85c816dacb73e33c70c4	0	0	0	0	0	0	0	0	0	0	10	0	9	4	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium_marinum
8dc9687dce61904f4494467207147880	0	0	0	0	0	0	0	0	0	0	25	0	11	20	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium_efficiens
65e02f6e0df7051383087befee980e6d	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae	 Corynebacterium	 Corynebacterium_crudilactis
e5cabfe026900483f8c678e5ffd6bcf9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	20	0	0	0	22	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	 Rhodococcus_globerulus
d031ebb9897c2fe75844b487515aa580	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	 Rhodococcus_coprophilus
d1a5f40e1f9fa4165248629282a47354	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	22	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	 Rhodococcus_corynebacterioides
e03d9a5c3e4abea1a8fdccafba172f83	257	0	0	0	0	0	0	0	0	1	0	20	0	0	0	0	0	14	0	15	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae	 Rhodococcus	
e596a2cdb3f22e42c2123cbf03625df4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	
31f2de87feee33bed043e04f74e5927e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	
64112195f7959b8907f123d0bf692653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	10	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	
65bd7a38dd8da5533c9fe863152d9203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	 metagenome
ef924af5c96bae7897bc8573f3cf4f6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	35	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	 metagenome
c229828a66e6e97d6a907aa004bfbbfe	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Mycobacteriaceae	 Mycobacterium	
