"FO182"	"FO266"	"FO267"	"FO269"	"FO270"	"FO300"	"FO301"	"FO359"	"FO360"	"FO433"	"FO442"	"FO443"	"FO444"	"FO445"	"FO446"	"FO448"	"FO451"	"FO453"	"FO454"	"FO455"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"9f613be594adb78228977c67574b748f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.45552227946487	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" IMCC26256"	" IMCC26256"	" IMCC26256"	" uncultured_Acidimicrobiales"
"c52c966235c62880eb1e82bf810b30e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.75223362669657	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" IMCC26256"	" IMCC26256"	" IMCC26256"	""
"c5bae7c64006cb982dcfaa35e84e305f"	0	0	0	0	0	0	0	4.28266727758146	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" Microtrichales"	" Microtrichaceae"	" uncultured"	" uncultured_bacterium"
"4f70cd01df745c5966925bc6190602e6"	0	0	0	0	3.11868214888031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" Microtrichales"	" Microtrichaceae"	" uncultured"	""
"b42b462dfdc02da58922be361690e624"	0	0	0	0	4.01778417474467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" Microtrichales"	" Microtrichaceae"	" uncultured"	""
"454227403c053af6d7621dad1498c10a"	0	0	0	3.63393408212189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" Microtrichales"	" Microtrichaceae"	" uncultured"	" uncultured_actinobacterium"
"fb768cd5299ab5639564a0681775c361"	0	5.12056871109877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Acidimicrobiia"	" Microtrichales"	" Microtrichaceae"	" uncultured"	" uncultured_Acidimicrobiales"
"4acf3b85872ccf06f23b79e55cd14071"	0	0	0	0	0	0	0	0	0	4.61135005327438	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Streptomycetales"	" Streptomycetaceae"	" Streptomyces"	""
"9e96c6f92be1837f7dc2bb2ce189e8d3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.31598035112437	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Streptosporangiales"	" Streptosporangiaceae"	" Microbispora"	""
"3cc54595809280b6fdd41d1bba2f60d2"	0	0	0	0	0	0	0	0	0	3.12060288436941	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Streptosporangiales"	" Streptosporangiaceae"	" Nonomuraea"	""
"7a2214103837db42b19baaa9db847f23"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.39083126197137	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Streptomycetales"	" Streptomycetaceae"	" Streptomyces"	""
"196c7b58cefa875f83e391c2746a288d"	0	0	0	0	0	0	0	0	0	5.80049176309497	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Streptomycetales"	" Streptomycetaceae"	" Streptomyces"	""
"cd8db68e662012b0ce3357cb1236ae68"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51898023739877	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Kineosporiales"	" Kineosporiaceae"	" Quadrisphaera"	" uncultured_bacterium"
"a251fea75ca91f44eeb8917dd000b353"	0	0	0	0	0	0	4.75746130186082	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Brevibacteriaceae"	" Brevibacterium"	""
"146cd352f6bd66a021a0ee6f3c1e300c"	0	0	0	0	0	0	0	0	0	0	0	0	6.08807283103734	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Brevibacteriaceae"	" Brevibacterium"	""
"9b7f1ffff9434ad513abdf0529f1a2f4"	0	0	0	0	0	0	0	0	0	0	0	0	4.79659139586869	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Brevibacteriaceae"	" Brevibacterium"	""
"8671e224742ff737beb5a665bd13b7e0"	0	0	0	0	0	0	0	0	0	0	0	0	3.8889836256122	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Brevibacteriaceae"	" Brevibacterium"	""
"d9da2e7ff1d82072de1c9ab10c5f662f"	0	0	0	0	0	0	0	0	0	0	3.52006049391029	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Brevibacteriaceae"	" Brevibacterium"	""
"cc10d054b0ecea1f51483308f9db9829"	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18433019769951	4.59373053687421	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermatophilaceae"	" uncultured"	" uncultured_actinobacterium"
"c2783eada6795e648c5d7b2dad16edce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.54432270927128	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermatophilaceae"	""	""
"3a214e0ca3725fd9b6209a9720f6abbf"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.17361561903782	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermatophilaceae"	" Dermatophilaceae"	" uncultured_bacterium"
"a7b02504d8bbd9c5a97b97076d2d9456"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70760929967563	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	""	""	""
"83ed2ee7987df291bcd5dbc0916709f0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20689433591727	7.97199647885578	0	7.16545780410652	8.13012039662661	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"db66ac54bac7928ac42e7a8519f88e8f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82109229106312	4.65294571706094	0	5.22544365204665	5.12111957258312	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" uncultured"	""
"dde7e8205e9b3cff0c512530621fa159"	0	0	0	0	0	0	0	0	0	0	6.713729588468	0	0	4.88949306662315	7.95152154565876	7.57938856944572	4.5132332062222	7.00999298904122	7.985980339928	8.60193078112224	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" Ornithinibacter"	" uncultured_bacterium"
"a7318f64b82e1ba5542f163d7f024ada"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92818317320991	7.057740831502	0	5.11030711848849	7.0981207039403	6.50312004800025	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" Ornithinibacter"	" uncultured_bacterium"
"546549ab2bfc6b85ce3c15c12b8aff5b"	0	0	0	0	0	0	0	0	0	0	5.36993766792595	0	0	5.78091472377596	0	0	0	0	5.01807296796705	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"f537ab1af0c04f87777b24172e99861e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.84526481110984	3.90654839221583	0	0	4.60282044111641	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" uncultured"	""
"c4e6d7bc3dbcf0ac21d7be19a73c3104"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.75840880196542	0	0	0	5.19312343550067	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"cbe1f333136429b94c77f3275389084b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4075235297696	0	5.71396766792508	7.17157030725298	7.14283544732653	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"8efb814c31aadb591c1e872fc804dcf5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.39741427835723	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"17d14a58e2904af06fd3ee7210f2dcac"	0	0	0	0	0	0	0	0	0	0	0	0	5.89337322642676	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"91dca0221fe0ed2dedefcacb0b0144a1"	0	0	0	0	0	0	0	0	0	0	4.21025665573672	0	4.35443341886288	5.2277380339373	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermatophilaceae"	" Dermatophilaceae"	" metagenome"
"37b60199a7f18411b25e9ce0f8b72aea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44766520744263	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermacoccaceae"	" Yimella"	" Yimella_radicis"
"075cb6bfd3fa34c71e269c3b2fa8b8b5"	0	0	0	0	0	0	0	0	0	0	3.75663404127248	0	0	3.45415187159626	5.95370605523794	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	""	""	""
"36b64ae4aa2786dbcb5a64a7dc2f035c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52269086299303	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" Arsenicicoccus"	" Arsenicicoccus_bolidensis"
"d5719364a5ef3ef9e18b64d95125abc3"	4.89153197578601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	""	""
"147d90a38e6214de25d279fb7807d637"	0	0	0	0	0	0	0	0	0	0	3.95706631693947	0	3.8889836256122	5.2277380339373	0	7.03861712246772	0	6.81134275591942	7.80898458325821	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Intrasporangiaceae"	" Ornithinimicrobium"	""
"6c13ddfb447bf37ba892827627240111"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43796568501097	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Actinotalea"	" uncultured_bacterium"
"5700f32631280a4f8e7875433f75fc2d"	0	0	0	0	0	0	0	0	0	0	7.91819128099677	0	8.74869946937529	7.40101009232722	6.20689433591727	6.7607982904529	6.35539061344239	4.63418605477512	4.27319524196906	6.26809316992703	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermabacteraceae"	" Brachybacterium"	""
"78347485953d8937b310aa8aaab59094"	0	0	0	0	0	0	0	0	0	0	0	0	5.87229959468165	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Dermabacteraceae"	" Brachybacterium"	""
"b5fda6996e9839608f46ef1b2cc569b9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.02551275139784	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Demequinaceae"	" Demequina"	""
"bcecb7a8fcb709c3ad9da45da712d458"	4.27389333653404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Demequinaceae"	" Demequina"	""
"3efc44a7c25325586122e904f3caf114"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9521283135839	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Demequinaceae"	" Demequina"	" uncultured_bacterium"
"3956ebc87d4fbfb2f12ac7a1e32b718e"	0	0	0	0	0	0	0	0	0	0	5.55133499681294	0	0	0	4.84526481110984	4.65294571706094	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	""	""	""
"0d3493283a080c2014beca547065f063"	0	0	0	0	0	0	0	0	0	0	0	0	0	5.46236816519313	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	""	""	""
"9809944894b52edd95fb672ec7cc9f78"	0	0	0	0	0	0	0	0	0	0	6.14007765516176	0	0	0	6.07466363370744	8.35388138596536	0	5.06962508968861	3.83456211799219	4.9138714790939	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Sanguibacteraceae"	" Sanguibacter"	""
"4adc59353d394f314a15dc9f0e25f541"	0	0	0	0	0	0	0	0	0	0	7.46559508853223	0	5.87229959468165	5.09306703995487	8.58104815816421	10.4411599373142	7.16886697599591	7.6606036555616	7.19284166517959	4.87448938460992	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Sanguibacteraceae"	" Sanguibacter"	""
"f3a12d4f8cff269a10898f46c13fb1f3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69987342053243	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Sanguibacteraceae"	" Sanguibacter"	""
"46fe0a3193cee953997704cd18acc0e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9787657174776	6.60949559049134	4.6143606579683	4.31251326831642	3.74491928657757	5.77345236528047	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Oerskovia"	""
"2ca97237b70df98a0d196db2ccb613f0"	0	0	0	0	0	0	0	0	0	0	5.68593501248172	0	4.28727729424953	0	0	7.22690369668763	0	4.45059255178121	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Oerskovia"	""
"55f40d6bcc6d533bbe1d103d4a5d8cc8"	0	0	0	0	0	0	0	0	0	0	0	0	4.53777656895389	5.63093251979947	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Sanguibacteraceae"	" Sanguibacter"	" Sanguibacter_sp."
"3894120516ba96ddf9a2516c0e25ee26"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52269086299303	5.51055748203405	0	0	5.49413750302353	6.00018514680381	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Cellulomonas"	""
"d2fcec86a830e37c65bec89a6209d719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66118607752588	4.5333621920803	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Cellulomonas"	""
"4e43bdeca18026dbcd36df3b86322776"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23920672846803	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Cellulomonadaceae"	" Cellulomonas"	""
"a8279e985a96adf9f9f6dd1484235df2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.20689433591727	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	" Cryobacterium"	""
"91494d326d1b82d08bcaef165bb5307b"	0	0	0	0	0	0	0	0	0	2.03201893204696	0	0	0	0	0	0	0	0	0	4.79206853048314	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	" Agromyces"	" Agromyces_terreus"
"c8a7b08b9fecba124f7dbcaab30ade28"	0	0	0	0	0	0	0	0	0	6.12900714848127	0	0	0	0	0	0	0	0	0	4.98932279864278	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"c282eb5aeb23a80a93ed2b810dc91b27"	6.00145190577463	0	7.48688455333758	6.51378136938394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"18086e137a75b5e406d8b58ed6327967"	0	5.12056871109877	6.97024208855749	6.1021067638808	0	0	0	0	0	0	0	0	0	0	0	4.95843022589119	0	0	0	5.89147501906051	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"442ed5f4a216636857613e0e8c79b79c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.32447490811426	8.21001157295883	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"824e522f7f07c52efe7c22dcd5f5a4d1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.10762043233512	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"2bc765bf5e5fed3c0354532628d478c6"	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19041668228797	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	""	""
"ca16da824be1618662dac07cf130de18"	0	0	0	0	0	0	0	0	0	4.4188418722604	0	0	0	0	0	0.635865045625379	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	" Curtobacterium"	" Curtobacterium_herbarum"
"de893ec6984a9ad3d9d76a5fdd73a607"	0	0	0	0	0	0	0	0	0	6.92411679434102	0	0	0	0	0	5.16866243078093	0	4.89330045003767	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Microbacteriaceae"	" Curtobacterium"	""
"f11b92767f0737ddb9fe32a3ba3a1fa4"	0	0	0	0	0	0	0	0	0	0	6.08371330759317	0	5.42403497759477	8.04695504577149	5.43796568501097	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Kocuria"	""
"ca3bd0dbc6762889b2ace9f2dd20143a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80787260789361	0	5.66168723182615	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Kocuria"	""
"8bc2ea46d58eeff6c63b7f14a66a430d"	0	0	0	0	0	0	0	0	0	0	7.25320584971108	0	4.79659139586869	4.99514171408811	7.73715120235256	9.6944677723985	9.44127512402373	9.83822835906679	7.50589900544393	6.28230494833421	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	""
"c9d275cc18886d5cbfc2e9fd05cd2407"	0	0	0	0	0	0	0	0	0	0	7.26895350404152	0	5.76179917726098	5.75220534861898	9.44716192997227	10.7229611091306	11.8755615734527	12.5148303214908	7.51149760021682	5.52646681348899	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	""
"95877a360b6aee04f05bfbd880e72edb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47898314457648	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"efb5cc68ca290eb2c3fa59b20e97ba25"	0	0	0	0	0	0	0	0	0	0	10.952910149028	3.76641181784582	11.4290119587742	5.2277380339373	6.80437883132202	7.20157280432156	7.83467315619104	5.63477611009187	0	12.1701649546812	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"3e37cfe44f6df95d8e232ad1efb1e5f3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25948319203272	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"168e25993c879dbab567d7ccf3d8953b"	0	0	0	0	0	0	0	0	0	0	0	0	2.2710415614887	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"0e543c87e84b8b884223be6df520af78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25948319203272	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"d5138315489d93b27510b553963261be"	0	0	0	0	0	0	0	0	0	0	8.72251505536613	0	8.0514772178397	6.29581178967842	4.90139653356794	5.28062619237816	6.12122371904925	0	3.99741152908249	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"3f3acf9c0302ab33d9213f8015c58bce"	0	0	0	0	0	0	0	0	0	0	8.15084516264985	0	8.11992201973262	0	0	7.35456547593155	10.1951188460766	0	0	8.68965351832965	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Glutamicibacter"	""
"9ae72de0d8537dc67914bc39cab36c0f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44766520744263	0	4.5132332062222	0	0	4.9138714790939	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Paeniglutamicibacter"	""
"f0a8e3440c949d88fe480dbf70eef9b1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.40158861452441	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Paeniglutamicibacter"	""
"8bc053a3003a58edf073b57d31ca64af"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80787260789361	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Pseudarthrobacter"	""
"9130c4ee563ae039cef24339bd53e34f"	0	0	0	0	0	0	0	0	0	0	4.13109301146797	0	0	0	0	0	6.21390751619333	0	0	4.56061927144198	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	""
"9eb660571ad2e2bd4bc50650a4f3bcd4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.86414359952279	0	3.67095954050659	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	""
"37231a9c5cd02f22bddd5c06ecbc409d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52269086299303	4.17715846852427	5.09924701847587	0	0	4.50910278166251	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	" Arthrobacter_alpinus"
"e3f31b4d7f61c692852955e67c98b1a9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.50580179261572	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	" Arthrobacter_alpinus"
"e662a929a52cfb76f266011e5c424572"	0	0	0	0	0	0	0	0	0	5.06346263462419	0	0	0	0	5.61086179772685	7.96192385780489	5.25888738155058	7.06696455303731	5.93935354055615	8.49753279929822	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	""	""
"73d5006a3b37457419dcc2c90bbdeb6e"	5.44027488824214	0	0	0	0	0	0	0	0	0	0	0	0	0.805858752016495	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Arthrobacter"	" Arthrobacter_agilis"
"065e0b8f84b3da859bb4aa351151f2ce"	5.46442108281129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Nesterenkonia"	""
"06ce41b0d7af57ba34b0932235589179"	0	0	0	0	0	0	0	0	0	6.84741898281381	0	0	0	0	0	0	4.66219410090792	5.46106354375797	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Rothia"	" Rothia_nasimurium"
"1bd681aa2910b777eb36bc7017282688"	0	0	0	0	0	0	0	0	0	6.92411679434102	0	5.93100303626641	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Rothia"	" Rothia_nasimurium"
"eaea507e9046379e3849276aee346c90"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.84865559641558	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Kocuria"	""
"e9e0a79004a807d751fe2f722f9b1528"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78667528995047	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Micrococcales"	" Micrococcaceae"	" Kocuria"	""
"984c5a59d9be8442c7d1227ec867cbbd"	0	0	0	0	0	0	0	0	0	4.10966066617116	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Actinomycetales"	" Actinomycetaceae"	" Varibaculum"	" uncultured_bacterium"
"f5f62d1d2dfc24fed23f89fd7aa2ec36"	0	0	0	0	0	1.60627201563223	0	0	0	0	0	6.63760305097682	0	0	0	0	1.26342896920987	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Actinomycetales"	" Actinomycetaceae"	" Varibaculum"	""
"55e08d97418a9e703de8707ef41944de"	0	0	0	0	0	0	0	0	0	4.01971973359668	0	0	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Actinomycetales"	" Actinomycetaceae"	" Varibaculum"	" uncultured_bacterium"
"b43977410321fcf761d77658521d3719"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09674804491185	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Actinomycetales"	" Actinomycetaceae"	" Actinomyces"	""
"dbf74df27ffd89b695503b7c07309df7"	0	0	0	0	0	0	0	0	0	0	0	3.06814542415127	0	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Actinomycetales"	" Actinomycetaceae"	" Actinomyces"	" Gleimia_europaea"
"bbaeaf88b598d414f7a94a29b19a7303"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.87498551254136	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Bifidobacteriales"	" Bifidobacteriaceae"	" Bifidobacterium"	" Bifidobacterium_pullorum"
"303f2c59412815fa4a24415d767e5d9f"	0	0	0	0	0	0	0	0	0	0	3.95706631693947	0	4.47941022874951	0	0	0	0	0	0	0	"Bacteria"	" Actinobacteriota"	" Actinobacteria"	" Bifidobacteriales"	" Bifidobacteriaceae"	" Bifidobacterium"	" Bifidobacterium_pullorum"
